@relation CB10PSB4SE_MEAN-weka.filters.unsupervised.attribute.Remove-R1-10

@attribute INT-INT numeric
@attribute INT-FLOAT numeric
@attribute FLOAT-FLOAT numeric
@attribute BOOL-BOOL numeric
@attribute REF-REF {RANDOM,0,0.333333,0.416667,0.025641,0.5,GA,1,0.033333,0.125,1.75,0.166667,0.25,0.337278,0.2,0.423077,0.39887,0.4,0.049668,0.10754,0.003077,0.044444,0.08,0.034483,0.00297,0.375,0.090909,0.361111,0.111111,1.071428,0.083333,0.041667,0.190741,0.666667,0.555556,0.533333,0.57037,0.040816,0.343235,0.494777,0.7,0.133333,0.233333,0.09375,0.785714,0.266667,0.142857,0.047619,1.666667,0.466667,0.055719,0.020202,0.030303,0.642857,0.733333,0.444444,0.933333,0.004325,0.180952,0.833333,0.043478,0.75,0.732051,1.2,0.222222,0.024691,0.099432,1.255861,0.371429,0.004456,0.1,0.196429,2,0.296296}
@attribute REF-NULL numeric
@attribute VARVAR numeric
@attribute VAREXP numeric
@attribute VARMETHOD numeric
@attribute VARCONST numeric
@attribute VARARRAY numeric
@attribute EXPEXP numeric
@attribute EXPMETHOD numeric
@attribute EXPCONST numeric
@attribute EXPARRAY numeric
@attribute METHODMETHOD numeric
@attribute METHODCONST numeric
@attribute METHODARRAY numeric
@attribute CONSTCONST numeric
@attribute CONSTARRAY numeric
@attribute ARRAYARRAY numeric
@attribute NLp numeric
@attribute NNLp numeric
@attribute Nodes numeric
@attribute Edges numeric
@attribute CompCicl numeric
@attribute NPths numeric
@attribute PS numeric
@attribute NCtr numeric
@attribute NEl numeric
@attribute NCtt numeric
@attribute NVar numeric
@attribute NEx numeric
@attribute NMC numeric
@attribute NIC numeric
@attribute NIntC numeric
@attribute NEC numeric
@attribute NInt numeric
@attribute NFlt numeric
@attribute NNull numeric
@attribute NArr numeric
@attribute NStr numeric
@attribute NObj numeric
@attribute NLExp numeric
@attribute UPC numeric
@attribute Args numeric
@attribute Lob numeric
@attribute CLASS {GA,RANDOM}

@data
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.444444,0,0.222222,0,0,0,0,7.333333,9,3.666667,3.666667,5.138889,2.666667,8.333333,2.888889,2.888889,0,2.555556,0,0.777778,1.777778,3.333333,0,1.222222,0.333333,0,3.777778,0,0.333333,1,40,GA
0,0,0,0.714286,0.7,0.25,0.7,0,0,0.25,0,0,0,0,0,1.125,0.714286,0,0,0,0,0,0,7.5,8.5,5,5,3.967857,2.789286,12.007143,1.178571,4.614286,0,6.214286,0.5,3.25,2.25,3.678572,0,0.25,0,0,7.864286,0,0.25,0.25,33.25,GA
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,13,RANDOM
0.333333,68078,-0.152778,1.097961,RANDOM,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1.266667,0,0,0,0.066667,0,0.333333,0,0,0.216667,0,0,0,2.122222,0,0.1,0.066667,0,1.666667,1,8.833333,10.333333,4,4,6.180556,2.905556,12.422222,4.011111,2.413889,0,5.997222,0,0.583333,5.413889,6.327778,0,0,0.422222,0.3,5.672222,0,0.333333,0.666667,51,RANDOM
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,3,1,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,9,GA
0.710317,68380,0.072421,1.015911,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0.419048,0.111111,1.154762,0.111111,0.233333,0,1.265873,0,0,0,0,0,0,0.419048,0,0,0,0,0.666667,0.333333,7.166667,9.5,4.5,4.5,4.734127,2.162698,5.318254,1.918254,2.847619,0.133333,0.419048,0.3,0,0.119048,1.760317,0,1.154762,0,0,2.269841,0,0.166667,0.5,34.833333,GA
0,0,0,0.75,0.166667,0.145833,0.166667,0.166667,0,0.8125,0,0,0,0,0,0,1.083333,0,0,0.083333,0,1,0.166667,7.666667,8,3.833333,3.833333,4.527778,2.3125,7.486111,2.659722,3.076389,0,1.75,0.75,0,0.875,4.111111,0,0.395833,0.972222,0,2.409722,0,0.333333,0.666667,32.666667,GA
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,3,4.333334,2,4,2,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,196,GA
0,0,0,1.638333,0,0,0,0.066667,0,0.1,0,0,0,0,0,0,1.705,0,0.23,0,0,1.1,0.2,7.2,8.6,3.5,3.5,5.613333,2.285,11.615,2.565,2.07,0.183333,6.796667,0,1.925,4.871667,4.136667,0,0.066667,0.241667,0.166667,7.061667,0,0.7,0.8,41.2,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,RANDOM
0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,2,4,1.5,9.5,2,4.5,0,3,0,0,3,5,0,0,0,1.5,4.5,0,0,0.857143,29,GA
0.480864,90236,0.054531,1.557483,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1.216667,0.5,0.966667,0.5,0,0.883333,5.233333,0,0,0,0,0,0,9.608333,0,0,0,0,0,0,48.5,81.5,37.5,37.5,18.133333,16.225001,37.808333,15.341667,11.758333,0,10.708334,6.066667,3.925,0.216667,4.2,0,13.625,3.983333,0,19.483334,0,0.5,0,193.5,GA
0,0,0,0.777778,0,0,0,0.166667,0,0.333333,0,0,0,0,0,0,1.444444,0,0,0,0,0.333333,0,5.333333,5.333333,3.333333,3.333333,3.444444,1.944444,8.222222,2.555556,2.444444,0,3.222222,0,1.444444,1.777778,2.722222,0,0.666667,0.444444,0.5,4.388889,0,0,0.333333,89.333333,GA
0,0,0,1.193548,0.5,1.322581,0.5,0,0.048387,3.532258,0,0,0,0,0,0,4.576613,0,0,0,0,0,0,27,42,19.5,19.5,10.483871,8.657258,20.201612,8.608871,6.774194,0,4.818549,2.625,1.532258,0.16129,2.483871,0,6.915323,1.870968,0,10.302419,0,0.5,0,104.5,GA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,7,3,3,4.333334,2,7.333333,2,3,0,2.333333,0,2.333333,0,3,0,1,0,0,3.333333,0,1,0,64,GA
0,0,0.35,1.15,0.5,1.8,0.5,0,0.35,2.525,0,0,0,0,0,0,2.4,0,0,0,0,0,0,18.5,26.5,12.5,12.5,7.5,5.775,13.899999,5.425,5.575,0,2.9,1.2,1.15,0.05,2.3,0.7,3.775,0.275,0,6.625,0,0.5,0,78.5,GA
0,0,0,3.37996,0,0,0,0.083333,0,5.088294,0,0.0625,0,0.291667,0,0,0.5,0,0,0,0,5.25,1,34.75,47,14.25,14.25,11.18998,6.025794,13.801587,7.275794,6.025794,0,0.5,0,0,0.5,12.801587,0,0,1,0,0.5,0,0.75,4.25,572.25,GA
0,0,0,2.410185,0,0.055556,0,0,0,0.055556,0,0,0,0,0,0,2.630556,0,0,0,0,1.388889,0.333333,6.777778,7.555556,3.833333,3.833333,4.811111,2.686111,12.037037,2.975926,3.267593,0,5.793518,0.259259,0.609259,4.635185,4.875926,0,0.248148,0.774074,0,6.623148,0,0.166667,0.833333,30.555556,GA
0,0,0,0.785595,0,0.35,0,0,0,0.35,0,0,0.153571,0,0,0.2,1.483452,0,0.085714,0,0,0.55,0.05,6.9,9,4.1,4.1,4.450952,2.272738,9.078214,2.519762,1.165595,0,5.392857,1.667381,0.95119,2.724286,3.310119,0,0.691667,0,0,5.263095,0,0.4,0.45,40.45,GA
0,0,0,1.001611,0,0.506605,0,0,0,0.83196,0,0,0,0,0,0,1.86859,0,0.337541,0,0,0.5,0.166667,23.666667,43.166667,23,22.916667,6.054772,3.449856,16.286986,6.062194,4.061615,0.411765,5.751413,0.638204,0.687356,4.3271,4.53482,0,1.828817,2.868031,0.009887,8.083737,0,0.333333,0.333333,157.75,GA
0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,4,2.75,1.5,3,1.5,1.5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,20,GA
0.015056,79315,0.244354,1.151825,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,GA
0,0,0,0.428571,0,0,0,0,0,0.857143,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,7,12,7,7,5,1.857143,5.714286,2.142857,2.142857,0.571429,0.857143,0,0,0.857143,3,0,0,1.714286,0,1.714286,0,0,0,28,GA
0.967361,67866,0.00816,0.936419,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53,GA
0,0,0,0.181818,0,0.818182,0,0,0,0.818182,0,0,0,0,0,0,0.181818,0,0,0,0,0,0,3,2.818182,2,2,2.409091,1,2.363636,1,1,0,0.363636,0,0.363636,0,0.363636,0,0.818182,0,0,1.181818,0,0,0.363636,10.181818,GA
0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,4,2,2,3,1,2,1,0.5,0,0.5,0.5,0,0,1,0,0.5,0,0,0.5,0,0,0,8.5,GA
0,0,0,1.25,0,0,0,0,0,0.5,0,0,0.025,0,0,0,7.8,0,0,0,0,0.5,0,30,40,12.5,12.5,15.825,8.325,43.475,16.525,8.325,0,18.625,0,0,18.625,3.675,0,6.5,9.575,0,25.125,0,1,0.5,161.5,RANDOM
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,4,1.666667,1.666667,0,0.666667,0,0,0.666667,1.333333,0,1,1.666667,0,1.666667,0,0,0,22,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,1,0,1,0,0,1,2,0,0,2,0,1,0,0,0,23,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,1,1,0,1,0,0,1,2,0,0,0,0,2,0,0,0,10,GA
0.339972,100129,0.195146,0.925636,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0.25,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0.25,0,0,0.3,0,0,0,4.2,3.2,2.8,2.8,2.25,1.35,3.55,1.35,1.65,0,0.55,0,0,0.55,1.1,0,0.8,0,0,1.35,0,0,0.4,22.2,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,37.8,RANDOM
0,0,0,0.744307,0,1.017992,0,0,0,1.059659,0,0,0,0,0,0,0.73389,0,0,0,0,0.030303,0.015152,11.636364,16.848485,10.712121,9.727273,5.543589,2.62124,7.291637,3.220925,1.078283,0.827691,2.164738,0.715266,0,0.735784,2.211139,0,1.044823,0.026831,0,2.494295,0,0.015152,1.560606,142.19697,GA
0,0,0,1.616883,0,0,0,0,0,0,0,0,0,0,0,0,2.707792,0,0,0,0,0,0,30,67,40,40,5.396104,3.623377,15.629872,7.357143,2.707792,0.915584,4.64935,0,0,4.64935,3.558442,0,1.090909,4.324675,0,5.74026,0,0.5,1.5,202.5,GA
0,0,0,0.090909,0,0,0,0,0.151515,0.090909,0,0,0.045455,0,0,0,0.969697,0,0,0,0,0.181818,0,4.090909,4.181818,2.272727,2.272727,3.151515,1.257576,5.469697,1.151515,2.287879,0,2.030303,0.090909,0.515152,1.424242,1.409091,0,0.484848,0.363636,0,3.575758,0,0,1.363636,14.454545,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,5,1,2,0,2,0,1,1,0,0,1,0,0,4,0,0,2,26,GA
0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2,2,2.25,1,2,0.5,1,0,0.5,0,0.5,0,0,0,0.5,0,0,1.5,0,0,0,7.5,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,1,1,0,1,0,0,1,0,0,1,0,0,2,0,0,0,50,GA
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,7,1,0,0,6,2,2,2,3,0,0,0,0,4,0,0,0,21,GA
0,0,0,0.426374,0,0,0,0.621978,0,1.133333,0,0,0.066667,0,0,0,1.214652,0,0.4,0.734799,0,1.4,0,15.2,20.2,8.6,8.6,7.235898,4.171429,15.262271,7.58315,5.727473,0,1.951648,0,0,1.951648,9.006593,0,0.934799,4.736264,1.778022,4.756777,0,0.4,0.4,107.6,RANDOM
0.742524,140356,0.104145,0.858018,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1.555556,0,0.333333,0,0,0,0.333333,0,0,0,0,0,0.111111,1.555556,0,0,0,0,0.666667,0.333333,6.666667,7.333333,3.333333,3.333333,4.111111,2,8.777778,2.611111,1.833333,0,4.333333,0.111111,0.111111,4.111111,3.111111,0,0.333333,0,0,4.611111,0,0.333333,1,46,GA
0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3.5,3,2,2,2.5,1,3,0.5,2,0,0.5,0,0,0.5,0,0,0.5,0.5,0,2.5,0,0,0.5,10,GA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,GA
0,0,0,0.066667,0,0.5,0,0,0,1.15,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,4.1,4.1,2.4,2.4,2.883333,1.216667,2.5,1.216667,1.216667,0,0.066667,0,0,0.066667,1.033333,0,0.7,0.2,0,0.766667,0,0,0,18.1,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,GA
0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.333333,1.666667,7,1.666667,0.666667,0,4.666667,0,3.5,1.166667,3.333333,0,0,0.666667,0,3.666667,0,0,0,29.5,GA
0.048476,80005,0.221512,0.930429,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,4.5,4.5,2.5,2.5,3,1.333333,3.333333,1.333333,1.666667,0,0.333333,0,0.333333,0,2.333333,0,0.333333,0,0,0.666667,0,0,0.5,17,GA
0,0,0,0.383333,0,0.166667,0,0.083333,0,0.333333,0,0,0,0,0,0,0.633333,0,0,0,0,0.333333,0,4.333333,5,2.833333,2.833333,3.516667,1.358333,7.158334,2.45,1.083333,0.308333,3.316667,0,0.916667,2.4,2.016667,0,0.416667,0.983333,0.416667,3.766667,0,0,0.666667,42,GA
0.832767,81340,-0.010227,1.05729,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0.907576,68981,0.050988,1.019049,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0.727273,0,0,0,0,0,0,0,0,0,0,0,0,0.727273,0,0,0,0,0,0,8,17,11,11,4.636363,1.545454,11.727273,2.181818,2.909091,0.818182,5.818182,0,0,5.090909,2.181818,0,0,0,0,8,0,0,0,51,GA
0.397727,68031,-0.073864,1.178624,RANDOM,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0.25,0,0,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,3.375,1.625,3.25,1.375,1.875,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,32.5,GA
0,0,0,0.774603,0.133333,0.066667,0.190476,0.066667,0.038095,0.514286,0.028571,0,0.157143,0.17381,0,0.044444,1.084127,0,0,0,0,0.733333,0.066667,6.8,7.533333,3.6,3.6,4.445238,2.297619,10.853968,2.427778,3.56746,0,4.85873,0.511111,1.230952,3.061111,4.890476,0,0.247619,0,0.469048,4.61746,0,0.133333,1.133333,50.8,GA
0,0,0,0.407273,0,0.714545,0,0,0.066667,1.081212,0,0,0.083333,0,0,0,1.340606,0,0.05,0,0,0.6,0.1,7.3,9.4,4.6,4.6,4.894697,2.712727,9.820758,3.903485,2.977879,0.090909,2.848485,0.127273,0.53,2.191212,3.806212,0,1.464545,1.406667,0,4.419091,0,0.3,0.7,40.7,GA
0,0,0,1.625,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0,0,0,0,0.5,0,7,11,6,6,5.0625,2.125,9.75,3.25,0,0.5,6,0,1.875,4.125,3.25,0,0,1.625,0,4.375,0,0,2,86,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,12,GA
0,0,0,1.403333,0,0,0,0,0,0.133333,0,0,0,0.06,0,0,2.403333,0,0,0,0,0.2,0,9,11.8,4.8,4.8,4.786667,2.596667,9.6,3.246667,3.063333,0,3.29,0,1.08,1.76,4.053333,0,0.6,0.14,0.133333,4.356667,0,0.8,0.8,91,GA
0,0,0,0.888889,0,0,0,0.111111,0,0,0,0,0,0,0,0,3.319444,0,0.777778,0,0,0,0,10.5,14.5,6.5,6.5,5.916666,4.333333,19.444445,7.708334,4.638889,0.125,6.972222,0.333333,1,5.638889,3.416667,0,3.722222,3.152778,0.111111,9.902777,0,0.5,1.5,190.5,GA
0.252308,76221,-0.252308,1.024022,RANDOM,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1.428572,0.5,0,0.5,0.166667,0,0.5,0,0,0,0,0,0,1.428572,0,0,0.5,0,0.5,0,8.5,10,5,5,5.119048,3.095238,11.547619,3.857143,4.261905,0,3.428571,1,1.642857,0.357143,5.02381,0,0.5,0,0,4.428572,0,0.5,0,32.5,GA
0,80513,0.168155,0.985977,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,4,1,2,0,1,0,1,0,1,0,1,0,0,2,0,0,0,14,GA
0,0,0,0.972222,0,0,0,0.083333,0,0.166667,0,0,0,0.166667,0,0.222222,0.972222,0,0,0,0,0.666667,0,4.333333,4.333333,2.333333,2.333333,3.777778,1.611111,7,1.638889,2.083333,0,3.277778,0,0,3.277778,3.472222,0,0,0,0,3.277778,0,0.166667,0.833333,28,GA
0,0,0,0.5,0,0.833333,0,0,0,0.833333,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4.5,5,2.5,2.5,3.25,1.333333,3.666667,1.833333,1.333333,0,0.5,0,0,0.5,1,0,0.833333,1,0,1.333333,0,0,0,40,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,4,1,2,0,1,0,1,0,2,0,0,1,0,2,0,0,0,15,GA
0,0,0,1.066667,0,0.48,0,0,0,1.08,0,0,0,0,0,0,0.546667,0,0,0,0,0,0,5,5.2,3,3,3.193333,1.626667,3.84,1.626667,1.506667,0,0.706667,0,0.506667,0.2,2.133333,0,0.56,0,0,1.146667,0,0,0.4,42.2,RANDOM
0,0,0,1.391975,0,0,1.052469,0.474074,0,1.145062,0,0,0,0,0,0,0.358025,0,0,0,0,0,0,8.333333,10.888889,5.111111,5.111111,4.627778,3.02963,7.644445,2.335185,4.27963,0,1.02963,0.474074,0.123457,0.074074,6.533333,0,0,0,0,0.753086,0,0.111111,0.777778,52.444444,GA
0,0,0,0.9,0.5,0.333333,0.5,0,0,0.833333,0,0,0,0,0,0,0.9,0,0,0,0,0,0,7,7,4,4,3.533333,2.233333,6.766667,2.133333,2.733333,0,1.9,0.5,0.5,0.5,1.8,0,0.833333,0.5,0,3.733333,0,0.5,0,26,GA
0,0,0,0.333333,0.111111,0,0.111111,0,0,0.425926,0,0,0.348413,0,0,0,1.551852,0,0.142857,0.111111,0,0.888889,0,8.111111,9.666667,3.777778,3.777778,5.945503,2.69127,9.933333,3.771429,3.728307,0,2.433598,0,0.916931,1.516667,6.666402,0,0.222222,0,0.111111,2.766931,0,0.111111,2.555556,44.222222,GA
0.402116,75535,-0.050265,1.283259,RANDOM,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0.4,0,0,0,0.3,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.2,0,3.4,3.4,2,2,2.9,1.1,3.4,1.5,1.3,0,0.6,0,0.3,0.3,2.1,0,0.2,0.5,0.3,0.8,0,0,0.4,55,GA
0.547087,75348,0.127934,0.939441,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,5,2.5,2.5,4.25,1.25,1.25,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,22.5,GA
0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,4,4,2,2,4,1.5,5,2,1.5,0,1.5,0,0,1.5,3.5,0,0,0,0,1.5,0,0,0,27,GA
0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,6,3,3,3.333333,1.666667,6.666666,3.333333,1.666667,0,1.666667,0,0,1.666667,3.333333,0,0,3.333333,0,1.666667,0,1,0,31,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.375,2,2,2.1875,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.75,19.25,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,RANDOM
0,0,0,2.5,0,0.466667,0,0.285714,0,3.866667,0,0,0,0,0,0,1,0,0.466667,0.571429,0,1.5,0.5,19.5,28,11,11,9.204762,6.190476,20.92381,7.514285,10.438095,0,2.971429,0,1.971429,1,10.733333,2.857143,0.966667,0.5,0,5.152381,0,1,0.5,164.5,GA
0.339972,100129,0.195146,0.925636,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,1.341667,0,0.153846,0,0,0,0.153846,0,0,0,0,0,0,1.341667,0,0,0,0,0.230769,0.076923,5.076923,4.461538,2.769231,2.769231,3.16218,1.572436,5.951282,1.572436,1.541667,0.076923,2.760256,0,0,2.683333,2.683333,0,0.153846,0,0,2.960256,0,0.076923,1.153846,31.615385,GA
0,0,0,0,0,0.5,0,0.333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.5,2.5,2.5,2.916667,1.333333,3.333333,1,2,0,0.333333,0,0,0.333333,2,0,0.5,0,0,0.833333,0,0,0,49,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,8,GA
0.285,79964,-0.1425,0.952716,RANDOM,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,3,0,2,0,1,0,1,0,0,0,0,0,0,3,0,0,0,22,RANDOM
0,0,0,1.5,0,0,0,0.333333,0,0.5,0,0,0,0,0,0,1.5,0,0,0,0,1,0,6,6.5,3,3,5,2.333333,10.166666,3.333333,2.833333,0,4,0,0.5,3.5,5.333333,0,0,1.166667,0,4.5,0,0,0,24,GA
0,0,0,0.25,0,0,0,0,0,0.333333,0,0,0,0,0,0,0.583333,0,0,0,0,0.333333,0,5,5.666667,2.666667,2.666667,4.166667,1.583333,4.75,1.166667,1.25,0.666667,1.666667,0,0.583333,1.083333,2.166667,0,0,0.25,0,1.666667,0,0.333333,2,85.666667,GA
0.67212,432149,0.091442,0.658352,GA,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.444444,0,0,0,0,0,0,5.333333,6,3.666667,3.666667,3.333333,1.611111,4.611111,1.444444,1.444444,0.166667,1.555556,0.222222,1.333333,0,0.444444,0,1.222222,0,0,2.777778,0,0,0.666667,42,GA
0,0,0,1.142857,0.5,1.321428,0.5,0,0,2.178572,0,0,0,0,0,0,1.714286,0,0,0,0,0,0,14.5,19,9,9,6.035714,4.392857,10.535714,4.392857,4.285715,0,1.857143,0.75,0.535714,0.071429,2.285714,0,2.75,0.428571,0,5,0,0.5,0,51.5,GA
