TARGET_CLASS,COVERAGE_GA,TIME_GA,COVERAGE_RAND,TIME_RAND,DIF_COVERAGE,DIF_TIME,Project,Package,Class,INT-INT,INT-FLOAT,FLOAT-FLOAT,BOOL-BOOL,REF-REF,REF-NULL,VARVAR,VAREXP,VARMETHOD,VARCONST,VARARRAY,EXPEXP,EXPMETHOD,EXPCONST,EXPARRAY,METHODMETHOD,METHODCONST,METHODARRAY,CONSTCONST,CONSTARRAY,ARRAYARRAY,NLp,NNLp,Nodes,Edges,CompCicl,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NArr,NStr,NObj,NLExp,UPC,Args,Lob,CLASS
org.jcvi.jillion.assembly.clc.cas.AbstractAlignedReadCasVisitor,0.148470012239902,73465,0.093880048959608,72219,0.054589963280294,1.01725307744499,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.clc.cas,AbstractAlignedReadCasVisitor,0,0,0,0.5,0,0.416667,0,0,0,0.416667,0,0,0,0,0,0,0.5,0,0,0.375,0,0.5,0.25,5.75,5.25,3.25,3.25,3.291667,1.666667,5.770833,1.291667,1.666667,0.375,2.4375,0,0.6875,1.75,1.75,0,0.416667,0,0,2.854167,0,0.25,0.75,33.75,GA
com.lts.application.swing.ApplicationContentPanel,0.150549751453366,69617,0.031788693234476,81469,0.11876105821889,0.85452135167978,/home/gramos/USP/MSI/78_caloriecount,com.lts.application.swing,ApplicationContentPanel,0,0,0,0.340909,0,0,0,0,0.045455,0.090909,0,0,0,0,0,0,1.030303,0,0.030303,0,0,0.090909,0,3.818182,4,2.363636,2.363636,2.901515,1.227273,3.204545,1.340909,0.454545,0.030303,1.378788,0.636364,0.333333,0.25,0.681818,0,0.840909,0.090909,0.181818,1.492424,0,0,0.272727,19.181818,GA
org.templateit.OpMatcher,0.798422395273899,67229,0.714090924590388,73186,0.084331470683511,0.918604651162791,/home/gramos/USP/MSI/5_templateit,org.templateit,OpMatcher,0,0,0,0.632143,0,0,0,0,0,1,0,0,0,0,0,0,1.82619,0,0.125,0,0,0,0,7.4,10.6,5.4,5.4,4.35,2.95119,10.184524,4.097619,3.455952,0,2.630953,0,0,2.630953,3.502381,0,1.575,3.347619,0,4.360714,0,0.6,0.8,36.2,GA
de.huxhorn.lilith.swing.table.tooltips.ThrowableTooltipGenerator,0.573683261183261,83625,0.559794372294372,112429,0.013888888888889,0.743802755516815,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.table.tooltips,ThrowableTooltipGenerator,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,6,9,5,5,4,2.8,20.8,7.4,5.6,0,7.8,0,3.2,2.8,9.2,0,1,0,0,8.8,0,1,0,47,GA
org.quickserver.net.client.monitoring.impl.PingMonitor,0.726121794871795,63540,0.601121794871795,67363,0.125,0.943247776969553,/home/gramos/USP/MSI/93_quickserver,org.quickserver.net.client.monitoring.impl,PingMonitor,0,0,0,0.615385,0,0,0,0,0,0,0,0,0,0,0,0,0.615385,0,0,0,0,0,0,11,18,13,13,3.923077,1.923077,5,0.615385,1.230769,1.307692,1.846154,0,1.230769,0.615385,1.846154,0,0,0,0,1.846154,0,0,0,80,GA
net.sourceforge.squirrel_sql.client.gui.ViewLogsSheet,0.256590412677758,80909,0.191205369590907,74063,0.065385043086851,1.09243481900544,net.sourceforge.squirrel_sql.client.gui.ViewLogsSheet,0.256590412677758,80909,0.191205369590907,74063,0.065385043086851,1.09243481900544,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.heal.module.oai.provider.verb.ListMetadataFormats,0.669916344916345,81010,0.558750157246398,74837,0.111166187669947,1.08248593610113,/home/gramos/USP/MSI/96_heal,org.heal.module.oai.provider.verb,ListMetadataFormats,0,0,0,1.5,0,0,0,0.071429,0,1.071428,0,0,0,0,0,0,2,0,0,0,0,1,0,9.5,11.5,5.5,5.5,5.428572,3.142857,15.25,3.839286,5.142857,0,6.267857,0,1.142857,5.125,4.357143,0,1,1.553571,1.142857,9.267857,0,0.5,1,74.5,GA
org.petsoar.order.Order,0.971842105263158,71010,0.842485380116959,26622,0.129356725146199,2.66734279918864,/home/gramos/USP/MSI/37_petsoar,org.petsoar.order,Order,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,5,3,3,3.333333,1.666667,6.666666,3.333333,1.666667,0,1.666667,0,0,1.666667,3.333333,0,0,3.333333,0,1.666667,0,1,0,18,GA
glengineer.blocks.Scheme,0.595693779825472,135807,0.683626710812952,114732,-0.08793293098748,1.18368894467106,/home/gramos/USP/MSI/40_glengineer,glengineer.blocks,Scheme,0,0,0,1.275445,0,0.043478,0.25942,0.436836,0,0.206522,0,0,0,0,0,0.032609,2.554886,0,0.067194,0.026087,0,1.086957,0.304348,10.26087,13.086957,5.782609,5.782609,6.201271,3.670509,16.705377,4.383355,6.79659,0.086957,5.438475,1.73501,0.041149,3.662316,11.031895,0,0.357057,0.326087,0,6.396846,0,0.26087,1.478261,60.304348,RANDOM
net.sf.xbus.technical.mq.MQConnection,0.162784756731757,102379,0.162182000753009,90170,0.000602755978748,1.13539980037707,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.technical.mq,MQConnection,0,0,0,0.433425,0,0.196154,0,0,0,0.35,0,0,0,0,0,0,1.330934,0,0,0,0,0.230769,0.153846,9.923077,17.076923,10.230769,10.076923,5.169708,2.645353,8.974502,3.945254,1.266972,0.96442,2.797856,0.268376,1.518522,1.010958,0.86685,0,1.247509,2.387398,0,3.631403,0,0.153846,0.461538,68.461538,GA
com.allenstudio.ir.ui.calendar.MonthlyCalendarModel,0.913747710622711,63188,0.803033424908425,65417,0.110714285714286,0.96592628827369,/home/gramos/USP/MSI/17_inspirento,com.allenstudio.ir.ui.calendar,MonthlyCalendarModel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2,2,2.25,1,2,1,1,0,0,0,0,0,0,0,1,0,0.5,0,0,0,1,11.5,GA
wheel.components.Text,0.622238594331902,83998,0.521087921778828,76385,0.101150672553074,1.09966616482294,/home/gramos/USP/MSI/80_wheelwebtool,wheel.components,Text,0,0,0,4.142857,0,1.107143,0,0,0,2.5,0,0,0.464286,0,0,0,3.642857,0,0.428571,0,0,2,1,22,30.5,10.5,10.5,11.714286,7.035715,40.392857,12.035715,11.785714,0,16.571428,4,0,12.571429,16.214286,0,1.107143,3.357143,0,21.821428,0,0.5,0,126,GA
gui.gl.NodeTextOverlay,0.348214285714286,103351,0.348214285714286,71781,0,1.43980997757067,/home/gramos/USP/MSI/27_gangup,gui.gl,NodeTextOverlay,0,0,0,1.666667,0,0,0,0,0,0.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5,3,3,3,1.666667,6,2.666667,2.333333,0,1,0,0,0,3.333333,0,0,0,0,1.666667,0,0,1,45,GA
com.sap.netweaver.porta.ide.eclipse.server.control.SapNWSourcePathComputerDelegate,0,91092,0.360326086956522,94023,-0.360326086956522,0.968826776427044,/home/gramos/USP/MSI/101_netweaver,com.sap.netweaver.porta.ide.eclipse.server.control,SapNWSourcePathComputerDelegate,0,0,0,1.35,0,0,0,0.25,0,1.1,0,0,0,0,0,0,2.35,0,0,0,0,1.5,0.5,11,16.5,7.5,7.5,6.9,3.95,16.45,4.95,5.65,0.25,5.6,0,0,5.6,6.6,0,1,0.45,0.95,8.150001,0,0,2.5,98,RANDOM
osa.ora.server.client.ui.ChatSysTray,0.282479036729985,79512,0.176653782840914,72933,0.105825253889071,1.09020607955247,/home/gramos/USP/MSI/73_fim1,osa.ora.server.client.ui,ChatSysTray,0,0,0,0.375,0,0,0,0,0,0.4375,0,0,0,0,0,0,1.375,0,0,0,0,0,0,6.75,8.25,3.5,3.5,4.1875,1.875,5.5,1.8125,1.5625,0.0625,2.0625,0,1.6875,0.375,2.75,0,0.4375,0,0,2.25,0,0,0.25,89,GA
net.sf.xbus.application.ApplicationFactory,0.422619047619048,67923,0.276190476190476,62981,0.146428571428572,1.07846810942983,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.application,ApplicationFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,8,10,4,4,5,2.5,22,7.75,2.75,0,11.5,0,10.25,1.25,0,0,2.5,5.25,0,14.25,0,1,0,88,GA
com.lts.application.international.DefaultMessageFormatter,0.898809523809524,64385,0.836734693877551,68286,0.062074829931973,0.942872623963917,/home/gramos/USP/MSI/78_caloriecount,com.lts.application.international,DefaultMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,18,GA
macaw.businessLayer.MacawListChoice,0.945283018867924,79935,0.892718916303822,16752,0.052564102564102,4.77166905444126,/home/gramos/USP/MSI/69_lhamacaw,macaw.businessLayer,MacawListChoice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2.666667,2,2,2.333333,1,5,1,1.666667,0,2.333333,0,1.666667,0.666667,2,0,0,0.333333,0,3,0,0,2,24,GA
de.huxhorn.lilith.swing.table.renderer.ConditionalBorder,0.853505505926408,109344,0.861665661742538,181023,-0.00816015581613,0.604033741568751,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.table.renderer,ConditionalBorder,0,0,0,0,0,0.375,0,0.0625,0,1.625,0,0,0,0,0,0,0,0,0,0,0,0.25,0,4.75,5.25,3,3,3.25,1.6875,3.4375,1.75,1.6875,0,0,0,0,0,2.6875,0,0.375,0,0,0.375,0,0.25,0.25,20.5,GA
com.lts.application.repository.DirectoryRepository,0.9231432036993,78062,0.810660289100589,90999,0.112482914598711,0.857833602567061,/home/gramos/USP/MSI/78_caloriecount,com.lts.application.repository,DirectoryRepository,0,0,0,0.347222,0,0,0,0,0,0,0,0,0,0,0,0,0.754149,0,0,0,0,0,0,8.083333,11.25,7.916667,7.083333,3.62249,1.642932,3.692896,1.064755,0.473635,0.888784,1.265723,0.689334,0.145833,0.430556,0.861111,0,0.406926,0.55276,0,1.392136,0,0.083333,0.833333,40.833333,GA
visu.handball.moves.resources.Resources,0.584090909090909,67783,0.584090909090909,68882,0,0.984045178711419,/home/gramos/USP/MSI/56_jhandballmoves,visu.handball.moves.resources,Resources,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,16,GA
com.mentorgen.tools.profile.runtime.Profile,0.691061426764868,116131,0.820302260155499,85844,-0.129240833390631,1.35281440752994,/home/gramos/USP/MSI/51_jiprof,com.mentorgen.tools.profile.runtime,Profile,0,0,0,0.980649,0,0.045455,0,0,0,0.651173,0,0,0,0,0,0,1.205342,0,0.066116,0,0,0.272727,0.090909,10.363636,15,8.272727,8.272727,5.56327,2.467385,9.435454,2.006928,2.923374,0.544754,3.960397,0,1.03472,2.925678,3.136171,0,0.79632,1.089318,0,4.940027,0,0.363636,1.363636,48.636364,RANDOM
macaw.persistenceLayer.demo.InMemoryVariableManager,0.362816063082882,111125,0.381712182520198,96618,-0.018896119437316,1.15014800554762,/home/gramos/USP/MSI/69_lhamacaw,macaw.persistenceLayer.demo,InMemoryVariableManager,0,0,0,1.632432,0,0.027027,0,0,0,0.027027,0,0,0.045946,0.009009,0,0.071171,1.931081,0,0.092793,0,0,1.027027,0.324324,6.081081,6.594595,3.054054,3.054054,4.667117,2.177027,9.981982,2.237387,2.690991,0,5.053604,0.389189,1.026126,3.638288,4.163063,0,0.146396,0.103604,0,5.672523,0,0.567568,1.783784,42.72973,GA
org.character.data.subnet.TXTSubnet,0.923502886002886,71201,0.814615543186972,74029,0.108887342815914,0.961798754542139,/home/gramos/USP/MSI/81_javathena,org.character.data.subnet,TXTSubnet,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,1,0,6.5,7.5,3.5,3.5,4.6,2.15,9,2.45,2.05,0.1,4.4,0,0.4,4,3.1,0,0.5,1.7,0,4.9,0,1,0,45.5,GA
src.feudalismGUI.TabbedInterface,0.799621742636449,84968,0.70420592479416,80364,0.095415817842289,1.05728933353243,/home/gramos/USP/MSI/97_feudalismgame,src.feudalismGUI,TabbedInterface,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,GA
bible.servlet.ServletUtil,0.801587301587302,112576,0.868480725623583,80604,-0.066893424036281,1.39665525284105,/home/gramos/USP/MSI/68_biblestudy,bible.servlet,ServletUtil,0,0,0,0,0,0,0,0,0,1.133333,0,0,0,0,0,0,0.688889,0,0,0,0,0,0,4.333333,5,3.333333,3.333333,2.988889,1.822222,4.933333,1.955556,2.288889,0,0.688889,0,0,0.688889,1.777778,0,1,1.488889,0,2.155556,0,0,1,13,RANDOM
lotus.core.phases.Phase,0.834821428571429,65939,0.535714285714286,64585,0.299107142857143,1.02096462026786,/home/gramos/USP/MSI/45_lotus,lotus.core.phases,Phase,0,0,0,7.428571,0,0,0,0,0,0,0,0,0,0,0,0,7.428571,0,0,0,0,0,0,27,39,14,14,9.357142,7.428571,29.714285,14.857142,7.428571,0,7.428571,0,0,0,14.857142,0,0,0,0,7.428571,0,1,0,110,GA
org.quickserver.util.pool.thread.app.AppThreadPool,0.875,54137,0.888049450549451,73465,-0.013049450549451,0.736908732049275,/home/gramos/USP/MSI/93_quickserver,org.quickserver.util.pool.thread.app,AppThreadPool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,1,2,0,1,0,0,1,0,0,1,1,0,3,0,0,1.5,45,GA
org.dom4j.jaxb.JAXBWriter,0.924759615384615,104815,0.821634615384615,94923,0.103125,1.10421078137016,/home/gramos/USP/MSI/62_dom4j,org.dom4j.jaxb,JAXBWriter,0,0,0,0,0,1.666667,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,3.333333,1.666667,3.333333,1.666667,1.666667,0,0,0,0,0,0,0,1.666667,0,0,1.666667,0,0,0,22,GA
macaw.presentationLayer.OntologyTermSearchTableModel,0.947368421052632,109772,0.653806390977444,108242,0.293562030075188,1.01413499381017,/home/gramos/USP/MSI/69_lhamacaw,macaw.presentationLayer,OntologyTermSearchTableModel,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,1.666667,3.333333,1.666667,1.666667,0,0,0,0,0,3.333333,0,0,0,0,0,0,0,1,17.5,GA
mygrid.web._SetEngineInfo,0.929154144120984,73164,0.88808983121197,107171,0.041064312909014,0.682684681490329,/home/gramos/USP/MSI/59_mygrid,mygrid.web,_SetEngineInfo,0,0,0.4375,1.125,0.5,0.875,0.5,0,0.4375,2.125,0,0,0,0,0,0,1.6875,0,0,0,0,0,0,15.5,21,10,10,6.40625,4.75,11.625,4.3125,5.0625,0,2.25,0.75,0.875,0.125,2.25,0.875,2.6875,0.875,0,5.3125,0,0.5,0,66.5,GA
de.huxhorn.lilith.debug.LogTruthRunnable,0.956932773109244,69346,0.871148459383753,67685,0.085784313725491,1.02454014922065,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.debug,LogTruthRunnable,0,0,0,1,0,0,0,0.25,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,4.5,5,2.5,2.5,3.833333,1.75,5,2,2.5,0,0.5,0,0,0.5,3.75,0,0,0.75,0,1.25,0,0,0,28,GA
org.jcvi.jillion.core.DirectedRange,0.843179652299435,80271,0.849724205667944,73284,-0.006544553368509,1.09534141149501,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.core,DirectedRange,0,0,0,0.8125,0.375,0.625,0.625,0,0,0.625,0,0,0,0,0,0,0.8125,0,0,0,0,0,0,6.5,5.5,3.75,3.75,3.0625,2.0625,6.520833,1.604167,3.541667,0,1.375,0,0.083333,1.125,2.125,0,0.625,0.5625,0,3.604167,0,0.25,0.5,32.5,GA
org.exolab.jms.tools.db.PrimaryKey,0.827678571428571,106883,0.718501984126984,101563,0.109176587301587,1.05238128058446,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.db,PrimaryKey,0,0,0,0,0,0,0,0,0.444444,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666667,3.333333,2.666667,2.666667,2.444444,1.444444,3,0.666667,1.555556,0.333333,0.444444,0,0,0.444444,2.222222,0,0,0,0,0.444444,0,0,0.666667,14.333333,GA
wheel.components.ActionExpression,0.866584518680653,113876,0.740061302152884,131884,0.126523216527769,0.86345576415638,/home/gramos/USP/MSI/80_wheelwebtool,wheel.components,ActionExpression,0,0,0,0.475379,0.090909,0.448864,0.090909,0.045455,0,1.556818,0,0,0.030303,0,0,0.079545,0.702652,0,0.060606,0.045455,0,0.181818,0,8.363636,10.181818,4.636364,4.636364,4.63447,2.611742,7.727273,3.229167,3.151515,0,1.346591,0.079545,0.712121,0.554924,2.238636,0,1.511364,1.816288,0,3.44697,0,0.181818,0.272727,40,GA
org.quickserver.net.client.monitoring.HostMonitoringService,0.939347995632268,92449,0.868744766052842,91529,0.070603229579426,1.01005145910039,org.quickserver.net.client.monitoring.HostMonitoringService,0.939347995632268,92449,0.868744766052842,91529,0.070603229579426,1.01005145910039,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.imsmart.report.MReportCSV,0.9375,65600,0.9375,11415,0,5.74682435392028,/home/gramos/USP/MSI/11_imsmart,com.imsmart.report,MReportCSV,0,0,0,1.222222,0,0,0,0,0,0,0,0,0,0,0,0,1.222222,0,0,0,0,1,0,9,16,9,9,6.222222,2.111111,5.777778,1.222222,1.222222,0.888889,2.444444,0,0,2.444444,2.444444,0,0,0,0,2.444444,0,1,1,52,GA
net.sourceforge.squirrel_sql.client.gui.mainframe.MainFrame,0.131944444444444,79612,0.351851851851852,72730,-0.219907407407408,1.09462395160182,net.sourceforge.squirrel_sql.client.gui.mainframe.MainFrame,0.131944444444444,79612,0.351851851851852,72730,-0.219907407407408,1.09462395160182,RANDOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de.paragon.explorer.event.FocusManager,0.714285714285714,82564,0.591836734693877,76975,0.122448979591837,1.07260798960702,/home/gramos/USP/MSI/63_objectexplorer,de.paragon.explorer.event,FocusManager,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,0.5,0,0.5,0.5,0,0,0,0,1,0,0,1,0,0,0.5,23,GA
simulator.SA.GridGenerator,0.242700780048341,90669,0.52392789130594,235742,-0.281227111257599,0.38461114268989,/home/gramos/USP/MSI/10_water-simulator,simulator.SA,GridGenerator,0,0,0,0.766667,0,0,0,0,0.444444,0,0,0,0.377778,0,0,0,1.933333,0,0.611111,0,0,1.666667,0.333333,7.666667,10,4.666667,4.666667,6.033333,3.366667,18.477777,5.288889,4.633333,0,8.555555,0.166667,2.033333,6.355555,10.655556,0,0,0.333333,0,7.488888,0,0.666667,0.333333,51,RANDOM
org.quickserver.security.SecureStoreManager,0.398051138532092,91725,0.314445940478644,83950,0.083605198053448,1.09261465157832,/home/gramos/USP/MSI/93_quickserver,org.quickserver.security,SecureStoreManager,0,0,0,0.506667,0,0.12,0,0.133333,0,1.186667,0,0,0,0,0,0,2.173333,0,0.306667,0,0,0.8,0.6,15,19.4,8,8,7.32,3.906667,17.086667,5.266667,4.046667,0.106667,7.666667,0,4.946667,2.72,3.553333,0,2.746667,0.826667,0.32,10.253333,0,0.4,1,97.4,GA
wheel.components.Form,0.776863840557473,129262,0.557135857443183,108848,0.21972798311429,1.18754593561664,/home/gramos/USP/MSI/80_wheelwebtool,wheel.components,Form,0,0,0,1.48261,0,0.522876,0,0.026961,0,0.753268,0,0,0,0,0,0,1.80754,0,0.058824,0,0,0.764706,0.176471,7.823529,9.647059,4.117647,4.117647,5.055906,2.653128,10.467437,3.739379,2.187091,0.006536,4.53443,0.741363,0.593371,3.184991,4.043651,0,0.867414,1.117297,0.264706,5.001167,0,0.235294,0.470588,42.823529,GA
org.jcvi.jillion.assembly.tigr.contig.LargeTigrContigFileDataStore,0.336528822055138,127112,0.348498083443904,161614,-0.011969261388766,0.786516019651763,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.tigr.contig,LargeTigrContigFileDataStore,0,0,0,0.75,0,0.25,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,5,4.25,2.75,2.75,3,1.25,3.25,1,1.5,0.25,0.5,0,0.5,0,1.5,0,0.25,0.5,0,1.25,0,0,0.25,23.75,GA
com.jstevh.viewer.ClassViewer,0.150758400980729,83845,0.199592761591327,92403,-0.048834360610598,0.907383959395258,com.jstevh.viewer.ClassViewer,0.150758400980729,83845,0.199592761591327,92403,-0.048834360610598,0.907383959395258,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visu.handball.moves.actions.PlaceOffenderAction,1,75282,0.928571428571429,43478,0.071428571428571,1.73149638897833,visu.handball.moves.actions.PlaceOffenderAction,1,75282,0.928571428571429,43478,0.071428571428571,1.73149638897833,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visu.handball.moves.actions.PlaceDefenderAction,1,57225,0.916666666666667,39892,0.083333333333333,1.43449814499148,visu.handball.moves.actions.PlaceDefenderAction,1,57225,0.916666666666667,39892,0.083333333333333,1.43449814499148,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsachat.client.gui.InternalChatFrame,0.220394653949311,76609,0.152631446318898,81431,0.067763207630413,0.940784222224951,/home/gramos/USP/MSI/12_dsachat,dsachat.client.gui,InternalChatFrame,0,0,0,2.192754,0,0.2,0,0,0,0.371014,0,0,0.1,0.127536,0,0,2.526087,0,0.057971,0,0,1.2,0.2,14.8,29.2,16.6,16.6,5.492754,3.368116,16.03913,7.302899,3.601449,0.185507,4.949275,0,0,4.949275,7.050725,0,0.333333,3.846377,0.756522,5.886957,0,0.6,0.8,93.2,GA
org.jcvi.jillion.assembly.clc.cas.CasFileVisitorAdapter,0.9375,88605,0.90952380952381,79684,0.02797619047619,1.11195472114854,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.clc.cas,CasFileVisitorAdapter,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,GA
net.sf.xisemele.impl.ElementImpl,0.953125,101171,0.753789587031178,73650,0.199335412968822,1.3736727766463,/home/gramos/USP/MSI/31_xisemele,net.sf.xisemele.impl,ElementImpl,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,4.5,1,2.5,0,1,0,1,0,1.5,0,0.5,0,0,2.5,0,0,0.5,19.5,GA
com.mentorgen.tools.profile.output.ProfileXMLDump,0.765034624475882,106428,0.677523191865921,77197,0.087511432609961,1.37865461093048,/home/gramos/USP/MSI/51_jiprof,com.mentorgen.tools.profile.output,ProfileXMLDump,0,0,0,1.146296,0,0,0,0.194444,0,0.333333,0,0,0,0.155556,0,0,1.257407,0,0,0.272222,0,1,0.111111,6.111111,6.777778,3,3,4.831481,2.212963,9.962963,3.062963,2.411111,0,4.488889,0,0.796296,3.692593,4.887037,0,0.111111,0.744444,0.505556,4.575926,0,0.555556,1.333333,48.333333,GA
net.sourceforge.squirrel_sql.client.gui.desktopcontainer.InternalFrameDelegate,0.862130659476463,161494,0.769138834052889,83707,0.092991825423574,1.9292771213877,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.desktopcontainer,InternalFrameDelegate,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4,10.8,GA
org.jcvi.jillion.assembly.tigr.contig.TigrContigFileContigIterator,0.180555555555556,78741,0.111111111111111,98108,0.069444444444445,0.802595099278346,org.jcvi.jillion.assembly.tigr.contig.TigrContigFileContigIterator,0.180555555555556,78741,0.111111111111111,98108,0.069444444444445,0.802595099278346,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
visu.handball.moves.model.player.Player,0.996428571428571,79341,0.975332741792369,83096,0.021095829636202,0.954811302589776,/home/gramos/USP/MSI/56_jhandballmoves,visu.handball.moves.model.player,Player,0,0,0,1.222222,1,0.888889,1,0,0.555556,0.888889,0,0,0,0,0,2.444444,0,0,0,0,0,0,0,13,16,9,9,5.888889,4.888889,12.777779,0.888889,6.444445,0,5.444445,3,1.666667,0.777778,4.444445,0,0.888889,0,0,7.444445,0,0,0,48,GA
com.browsersoft.openhre.hl7.impl.config.HL7TableItemMapImpl,0.946212121212121,71493,0.894128787878788,5593,0.052083333333333,12.7825853745754,/home/gramos/USP/MSI/75_openhre,com.browsersoft.openhre.hl7.impl.config,HL7TableItemMapImpl,0,0,0,0.5,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,3.5,3.25,2,2,3.125,1.25,5.25,1.5,2.125,0,1.625,0.375,0,1.25,2.75,0,0,0.5,0.75,2.5,0,0,0.5,27,GA
com.tivo.jipviewer.JipViewer,0.498344678840043,101554,0.389330127739468,95749,0.109014551100575,1.06062726503671,com.tivo.jipviewer.JipViewer,0.498344678840043,101554,0.389330127739468,95749,0.109014551100575,1.06062726503671,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
com.tivo.jipviewer.HelpViewer,0.839285714285714,75507,0.642857142857143,74600,0.196428571428571,1.0121581769437,com.tivo.jipviewer.HelpViewer,0.839285714285714,75507,0.642857142857143,74600,0.196428571428571,1.0121581769437,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
net.sf.xbus.application.PostProcessor,0.254237288135593,68810,0.344632768361582,62596,-0.090395480225989,1.0992715189469,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.application,PostProcessor,0,0,0,0.224138,0,0,0,0,0,0,0,0,0,0,0,0,1.396552,0,0,0,0,1,0.5,12.5,26,15.5,15.5,5.034483,2.37931,11.534482,4.293103,1.310345,0.982759,4.948276,0,3.327586,1.62069,1.086207,0,1.034483,2.672414,0,5.896552,0,0.5,1,107,RANDOM
com.lts.application.data.plugable.PluggableApplicationDataElement,0,66350,0,79837,0,0.831068301664642,/home/gramos/USP/MSI/78_caloriecount,com.lts.application.data.plugable,PluggableApplicationDataElement,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,2,2,2.25,1,1.5,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0.5,9.5,GA
